exp_id,label_label_macro_f1_score,label_label_micro_f1_score,label_lang_macro_f1_score,lang_macro_f1_score,label_label_vmeasure,label_lang_vmeasure,lang_vmeasure,label_macro_f1_score_af,label_macro_f1_score_ar,label_macro_f1_score_bg,label_macro_f1_score_de,label_macro_f1_score_el,label_macro_f1_score_en,label_macro_f1_score_es,label_macro_f1_score_et,label_macro_f1_score_eu,label_macro_f1_score_fa,label_macro_f1_score_fi,label_macro_f1_score_fr,label_macro_f1_score_he,label_macro_f1_score_hi,label_macro_f1_score_hu,label_macro_f1_score_id,label_macro_f1_score_it,label_macro_f1_score_ja,label_macro_f1_score_kk,label_macro_f1_score_ko,label_macro_f1_score_mr,label_macro_f1_score_nl,label_macro_f1_score_pt,label_macro_f1_score_ru,label_macro_f1_score_ta,label_macro_f1_score_te,label_macro_f1_score_th,label_macro_f1_score_tl,label_macro_f1_score_tr,label_macro_f1_score_ur,label_macro_f1_score_vi,label_macro_f1_score_yo,label_macro_f1_score_zh
lang_ent_max_tag,0.5684380932,0.7035870009,0.0549151952,0.0314624296,0.3011007912,0.1214216048,0.0956194743,0.6538999632,0.4413250714,0.5620725474,0.6505578176,0.5333717266,0.8186085005,0.6040667300,0.5064648231,0.3387447731,0.4857509144,0.4823309598,0.3740672107,0.5000760052,0.4832564435,0.4743644747,0.5742604393,0.6341975015,0.3048071212,0.4215898381,0.3191533172,0.2998966239,0.6624770950,0.6885796544,0.6098323662,0.3979209123,0.4069514053,0.3183721555,0.3976286663,0.4029402142,0.4332789928,0.3355577995,0.3213620823,0.3959523256
